name,seed_id,crop_id,fruit_id,fruit_count,level,asset_name,rarity,image_role,phase_index,phase_name,image_path,image_url,local_path,phase_slot,seconds
金桔,20074,1020074,40074,200,100,Crop_74,1,thumb,0,作物图,plant/model/v4/Crop_74_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_74_Seed.png,金桔/金桔_00_作物图.png,,
金桔,20074,1020074,40074,200,100,Crop_74,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,金桔/金桔_01_种子.png,Seed,14400
金桔,20074,1020074,40074,200,100,Crop_74,1,phase,2,发芽,plant/model/v4/Crop_74_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_74_2.png,金桔/金桔_02_发芽.png,2,14400
金桔,20074,1020074,40074,200,100,Crop_74,1,phase,3,小叶子,plant/model/v4/Crop_74_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_74_3.png,金桔/金桔_03_小叶子.png,3,14400
金桔,20074,1020074,40074,200,100,Crop_74,1,phase,4,大叶子,plant/model/v4/Crop_74_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_74_4.png,金桔/金桔_04_大叶子.png,4,21600
金桔,20074,1020074,40074,200,100,Crop_74,1,phase,5,初熟,plant/model/v4/Crop_74_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_74_5.png,金桔/金桔_05_初熟.png,5,21600
金桔,20074,1020074,40074,200,100,Crop_74,1,phase,6,成熟,plant/model/v4/Crop_74_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_74_6.png,金桔/金桔_06_成熟.png,6,0
红毛丹,20083,1020083,40083,200,102,Crop_83,1,thumb,0,作物图,plant/model/v4/Crop_83_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_83_Seed.png,红毛丹/红毛丹_00_作物图.png,,
红毛丹,20083,1020083,40083,200,102,Crop_83,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,红毛丹/红毛丹_01_种子.png,Seed,2400
红毛丹,20083,1020083,40083,200,102,Crop_83,1,phase,2,发芽,plant/model/v4/Crop_83_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_83_2.png,红毛丹/红毛丹_02_发芽.png,2,2400
红毛丹,20083,1020083,40083,200,102,Crop_83,1,phase,3,小叶子,plant/model/v4/Crop_83_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_83_3.png,红毛丹/红毛丹_03_小叶子.png,3,2400
红毛丹,20083,1020083,40083,200,102,Crop_83,1,phase,4,大叶子,plant/model/v4/Crop_83_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_83_4.png,红毛丹/红毛丹_04_大叶子.png,4,3600
红毛丹,20083,1020083,40083,200,102,Crop_83,1,phase,5,初熟,plant/model/v4/Crop_83_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_83_5.png,红毛丹/红毛丹_05_初熟.png,5,3600
红毛丹,20083,1020083,40083,200,102,Crop_83,1,phase,6,成熟,plant/model/v4/Crop_83_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_83_6.png,红毛丹/红毛丹_06_成熟.png,6,0
莴笋,20069,1020069,40069,200,104,Crop_69,1,thumb,0,作物图,plant/model/v4/Crop_69_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_69_Seed.png,莴笋/莴笋_00_作物图.png,,
莴笋,20069,1020069,40069,200,104,Crop_69,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,莴笋/莴笋_01_种子.png,Seed,4800
莴笋,20069,1020069,40069,200,104,Crop_69,1,phase,2,发芽,plant/model/v4/Crop_69_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_69_2.png,莴笋/莴笋_02_发芽.png,2,4800
莴笋,20069,1020069,40069,200,104,Crop_69,1,phase,3,幼苗,plant/model/v4/Crop_69_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_69_3.png,莴笋/莴笋_03_幼苗.png,3,4800
莴笋,20069,1020069,40069,200,104,Crop_69,1,phase,4,莲座期,plant/model/v4/Crop_69_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_69_4.png,莴笋/莴笋_04_莲座期.png,4,7200
莴笋,20069,1020069,40069,200,104,Crop_69,1,phase,5,成株期,plant/model/v4/Crop_69_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_69_5.png,莴笋/莴笋_05_成株期.png,5,7200
莴笋,20069,1020069,40069,200,104,Crop_69,1,phase,6,成熟,plant/model/v4/Crop_69_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_69_6.png,莴笋/莴笋_06_成熟.png,6,0
芭蕉,20084,1020084,40084,200,106,Crop_84,1,thumb,0,作物图,plant/model/v4/Crop_84_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_84_Seed.png,芭蕉/芭蕉_00_作物图.png,,
芭蕉,20084,1020084,40084,200,106,Crop_84,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,芭蕉/芭蕉_01_种子.png,Seed,7200
芭蕉,20084,1020084,40084,200,106,Crop_84,1,phase,2,发芽,plant/model/v4/Crop_84_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_84_2.png,芭蕉/芭蕉_02_发芽.png,2,7200
芭蕉,20084,1020084,40084,200,106,Crop_84,1,phase,3,小叶子,plant/model/v4/Crop_84_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_84_3.png,芭蕉/芭蕉_03_小叶子.png,3,7200
芭蕉,20084,1020084,40084,200,106,Crop_84,1,phase,4,大叶子,plant/model/v4/Crop_84_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_84_4.png,芭蕉/芭蕉_04_大叶子.png,4,10800
芭蕉,20084,1020084,40084,200,106,Crop_84,1,phase,5,开花,plant/model/v4/Crop_84_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_84_5.png,芭蕉/芭蕉_05_开花.png,5,10800
芭蕉,20084,1020084,40084,200,106,Crop_84,1,phase,6,结果,plant/model/v4/Crop_84_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_84_6.png,芭蕉/芭蕉_06_结果.png,6,0
依米花,20226,1020226,40226,200,108,Crop_226,1,thumb,0,作物图,plant/model/v4/Crop_226_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_226_Seed.png,依米花/依米花_00_作物图.png,,
依米花,20226,1020226,40226,200,108,Crop_226,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,依米花/依米花_01_种子.png,Seed,14400
依米花,20226,1020226,40226,200,108,Crop_226,1,phase,2,发芽,plant/model/v4/Crop_226_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_226_2.png,依米花/依米花_02_发芽.png,2,14400
依米花,20226,1020226,40226,200,108,Crop_226,1,phase,3,小叶子,plant/model/v4/Crop_226_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_226_3.png,依米花/依米花_03_小叶子.png,3,14400
依米花,20226,1020226,40226,200,108,Crop_226,1,phase,4,大叶子,plant/model/v4/Crop_226_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_226_4.png,依米花/依米花_04_大叶子.png,4,21600
依米花,20226,1020226,40226,200,108,Crop_226,1,phase,5,花蕾,plant/model/v4/Crop_226_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_226_5.png,依米花/依米花_05_花蕾.png,5,21600
依米花,20226,1020226,40226,200,108,Crop_226,1,phase,6,盛开,plant/model/v4/Crop_226_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_226_6.png,依米花/依米花_06_盛开.png,6,0
番荔枝,20085,1020085,40085,200,110,Crop_85,1,thumb,0,作物图,plant/model/v4/Crop_85_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_85_Seed.png,番荔枝/番荔枝_00_作物图.png,,
番荔枝,20085,1020085,40085,200,110,Crop_85,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,番荔枝/番荔枝_01_种子.png,Seed,2400
番荔枝,20085,1020085,40085,200,110,Crop_85,1,phase,2,发芽,plant/model/v4/Crop_85_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_85_2.png,番荔枝/番荔枝_02_发芽.png,2,2400
番荔枝,20085,1020085,40085,200,110,Crop_85,1,phase,3,小叶子,plant/model/v4/Crop_85_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_85_3.png,番荔枝/番荔枝_03_小叶子.png,3,2400
番荔枝,20085,1020085,40085,200,110,Crop_85,1,phase,4,大叶子,plant/model/v4/Crop_85_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_85_4.png,番荔枝/番荔枝_04_大叶子.png,4,3600
番荔枝,20085,1020085,40085,200,110,Crop_85,1,phase,5,开花,plant/model/v4/Crop_85_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_85_5.png,番荔枝/番荔枝_05_开花.png,5,3600
番荔枝,20085,1020085,40085,200,110,Crop_85,1,phase,6,结果,plant/model/v4/Crop_85_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_85_6.png,番荔枝/番荔枝_06_结果.png,6,0
大王花,20227,1020227,40227,200,112,Crop_227,1,thumb,0,作物图,plant/model/v4/Crop_227_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_227_Seed.png,大王花/大王花_00_作物图.png,,
大王花,20227,1020227,40227,200,112,Crop_227,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,大王花/大王花_01_种子.png,Seed,4800
大王花,20227,1020227,40227,200,112,Crop_227,1,phase,2,发芽,plant/model/v4/Crop_227_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_227_2.png,大王花/大王花_02_发芽.png,2,4800
大王花,20227,1020227,40227,200,112,Crop_227,1,phase,3,幼蕾,plant/model/v4/Crop_227_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_227_3.png,大王花/大王花_03_幼蕾.png,3,4800
大王花,20227,1020227,40227,200,112,Crop_227,1,phase,4,含苞,plant/model/v4/Crop_227_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_227_4.png,大王花/大王花_04_含苞.png,4,7200
大王花,20227,1020227,40227,200,112,Crop_227,1,phase,5,初放,plant/model/v4/Crop_227_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_227_5.png,大王花/大王花_05_初放.png,5,7200
大王花,20227,1020227,40227,200,112,Crop_227,1,phase,6,盛开,plant/model/v4/Crop_227_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_227_6.png,大王花/大王花_06_盛开.png,6,0
橄榄,20086,1020086,40086,200,114,Crop_86,1,thumb,0,作物图,plant/model/v4/Crop_86_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_86_Seed.png,橄榄/橄榄_00_作物图.png,,
橄榄,20086,1020086,40086,200,114,Crop_86,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,橄榄/橄榄_01_种子.png,Seed,7200
橄榄,20086,1020086,40086,200,114,Crop_86,1,phase,2,发芽,plant/model/v4/Crop_86_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_86_2.png,橄榄/橄榄_02_发芽.png,2,7200
橄榄,20086,1020086,40086,200,114,Crop_86,1,phase,3,小叶子,plant/model/v4/Crop_86_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_86_3.png,橄榄/橄榄_03_小叶子.png,3,7200
橄榄,20086,1020086,40086,200,114,Crop_86,1,phase,4,大叶子,plant/model/v4/Crop_86_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_86_4.png,橄榄/橄榄_04_大叶子.png,4,10800
橄榄,20086,1020086,40086,200,114,Crop_86,1,phase,5,开花,plant/model/v4/Crop_86_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_86_5.png,橄榄/橄榄_05_开花.png,5,10800
橄榄,20086,1020086,40086,200,114,Crop_86,1,phase,6,成熟,plant/model/v4/Crop_86_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_86_6.png,橄榄/橄榄_06_成熟.png,6,0
人参果,20228,1020228,40228,200,116,Crop_228,1,thumb,0,作物图,plant/model/v4/Crop_228_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_228_Seed.png,人参果/人参果_00_作物图.png,,
人参果,20228,1020228,40228,200,116,Crop_228,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,人参果/人参果_01_种子.png,Seed,14400
人参果,20228,1020228,40228,200,116,Crop_228,1,phase,2,发芽,plant/model/v4/Crop_228_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_228_2.png,人参果/人参果_02_发芽.png,2,14400
人参果,20228,1020228,40228,200,116,Crop_228,1,phase,3,小叶子,plant/model/v4/Crop_228_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_228_3.png,人参果/人参果_03_小叶子.png,3,14400
人参果,20228,1020228,40228,200,116,Crop_228,1,phase,4,大叶子,plant/model/v4/Crop_228_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_228_4.png,人参果/人参果_04_大叶子.png,4,21600
人参果,20228,1020228,40228,200,116,Crop_228,1,phase,5,开花,plant/model/v4/Crop_228_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_228_5.png,人参果/人参果_05_开花.png,5,21600
人参果,20228,1020228,40228,200,116,Crop_228,1,phase,6,成熟,plant/model/v4/Crop_228_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_228_6.png,人参果/人参果_06_成熟.png,6,0
百香果,20087,1020087,40087,200,118,Crop_87,1,thumb,0,作物图,plant/model/v4/Crop_87_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_87_Seed.png,百香果/百香果_00_作物图.png,,
百香果,20087,1020087,40087,200,118,Crop_87,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,百香果/百香果_01_种子.png,Seed,2400
百香果,20087,1020087,40087,200,118,Crop_87,1,phase,2,发芽,plant/model/v4/Crop_87_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_87_2.png,百香果/百香果_02_发芽.png,2,2400
百香果,20087,1020087,40087,200,118,Crop_87,1,phase,3,小叶子,plant/model/v4/Crop_87_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_87_3.png,百香果/百香果_03_小叶子.png,3,2400
百香果,20087,1020087,40087,200,118,Crop_87,1,phase,4,大叶子,plant/model/v4/Crop_87_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_87_4.png,百香果/百香果_04_大叶子.png,4,3600
百香果,20087,1020087,40087,200,118,Crop_87,1,phase,5,开花,plant/model/v4/Crop_87_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_87_5.png,百香果/百香果_05_开花.png,5,3600
百香果,20087,1020087,40087,200,118,Crop_87,1,phase,6,结果,plant/model/v4/Crop_87_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_87_6.png,百香果/百香果_06_结果.png,6,0
金花茶,20235,1020235,40235,200,120,Crop_235,1,thumb,0,作物图,plant/model/v4/Crop_235_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_235_Seed.png,金花茶/金花茶_00_作物图.png,,
金花茶,20235,1020235,40235,200,120,Crop_235,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,金花茶/金花茶_01_种子.png,Seed,4800
金花茶,20235,1020235,40235,200,120,Crop_235,1,phase,2,发芽,plant/model/v4/Crop_235_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_235_2.png,金花茶/金花茶_02_发芽.png,2,4800
金花茶,20235,1020235,40235,200,120,Crop_235,1,phase,3,小叶子,plant/model/v4/Crop_235_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_235_3.png,金花茶/金花茶_03_小叶子.png,3,4800
金花茶,20235,1020235,40235,200,120,Crop_235,1,phase,4,大叶子,plant/model/v4/Crop_235_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_235_4.png,金花茶/金花茶_04_大叶子.png,4,7200
金花茶,20235,1020235,40235,200,120,Crop_235,1,phase,5,花蕾,plant/model/v4/Crop_235_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_235_5.png,金花茶/金花茶_05_花蕾.png,5,7200
金花茶,20235,1020235,40235,200,120,Crop_235,1,phase,6,盛开,plant/model/v4/Crop_235_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_235_6.png,金花茶/金花茶_06_盛开.png,6,0
灯笼果,20088,1020088,40088,200,122,Crop_88,1,thumb,0,作物图,plant/model/v4/Crop_88_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_88_Seed.png,灯笼果/灯笼果_00_作物图.png,,
灯笼果,20088,1020088,40088,200,122,Crop_88,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,灯笼果/灯笼果_01_种子.png,Seed,7200
灯笼果,20088,1020088,40088,200,122,Crop_88,1,phase,2,发芽,plant/model/v4/Crop_88_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_88_2.png,灯笼果/灯笼果_02_发芽.png,2,7200
灯笼果,20088,1020088,40088,200,122,Crop_88,1,phase,3,小叶子,plant/model/v4/Crop_88_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_88_3.png,灯笼果/灯笼果_03_小叶子.png,3,7200
灯笼果,20088,1020088,40088,200,122,Crop_88,1,phase,4,大叶子,plant/model/v4/Crop_88_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_88_4.png,灯笼果/灯笼果_04_大叶子.png,4,10800
灯笼果,20088,1020088,40088,200,122,Crop_88,1,phase,5,开花,plant/model/v4/Crop_88_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_88_5.png,灯笼果/灯笼果_05_开花.png,5,10800
灯笼果,20088,1020088,40088,200,122,Crop_88,1,phase,6,结果,plant/model/v4/Crop_88_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_88_6.png,灯笼果/灯笼果_06_结果.png,6,0
天山雪莲,20201,1020201,40201,200,124,Crop_201,1,thumb,0,作物图,plant/model/v4/Crop_201_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_201_Seed.png,天山雪莲/天山雪莲_00_作物图.png,,
天山雪莲,20201,1020201,40201,200,124,Crop_201,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,天山雪莲/天山雪莲_01_种子.png,Seed,14400
天山雪莲,20201,1020201,40201,200,124,Crop_201,1,phase,2,发芽,plant/model/v4/Crop_201_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_201_2.png,天山雪莲/天山雪莲_02_发芽.png,2,14400
天山雪莲,20201,1020201,40201,200,124,Crop_201,1,phase,3,小叶子,plant/model/v4/Crop_201_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_201_3.png,天山雪莲/天山雪莲_03_小叶子.png,3,14400
天山雪莲,20201,1020201,40201,200,124,Crop_201,1,phase,4,大叶子,plant/model/v4/Crop_201_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_201_4.png,天山雪莲/天山雪莲_04_大叶子.png,4,21600
天山雪莲,20201,1020201,40201,200,124,Crop_201,1,phase,5,幼株,plant/model/v4/Crop_201_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_201_5.png,天山雪莲/天山雪莲_05_幼株.png,5,21600
天山雪莲,20201,1020201,40201,200,124,Crop_201,1,phase,6,成熟,plant/model/v4/Crop_201_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_201_6.png,天山雪莲/天山雪莲_06_成熟.png,6,0
芦荟,20089,1020089,40089,200,126,Crop_89,1,thumb,0,作物图,plant/model/v4/Crop_89_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_89_Seed.png,芦荟/芦荟_00_作物图.png,,
芦荟,20089,1020089,40089,200,126,Crop_89,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,芦荟/芦荟_01_种子.png,Seed,2400
芦荟,20089,1020089,40089,200,126,Crop_89,1,phase,2,发芽,plant/model/v4/Crop_89_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_89_2.png,芦荟/芦荟_02_发芽.png,2,2400
芦荟,20089,1020089,40089,200,126,Crop_89,1,phase,3,小叶子,plant/model/v4/Crop_89_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_89_3.png,芦荟/芦荟_03_小叶子.png,3,2400
芦荟,20089,1020089,40089,200,126,Crop_89,1,phase,4,大叶子,plant/model/v4/Crop_89_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_89_4.png,芦荟/芦荟_04_大叶子.png,4,3600
芦荟,20089,1020089,40089,200,126,Crop_89,1,phase,5,开花,plant/model/v4/Crop_89_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_89_5.png,芦荟/芦荟_05_开花.png,5,3600
芦荟,20089,1020089,40089,200,126,Crop_89,1,phase,6,成熟,plant/model/v4/Crop_89_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_89_6.png,芦荟/芦荟_06_成熟.png,6,0
金边灵芝,20202,1020202,40202,200,128,Crop_202,1,thumb,0,作物图,plant/model/v4/Crop_202_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_202_Seed.png,金边灵芝/金边灵芝_00_作物图.png,,
金边灵芝,20202,1020202,40202,200,128,Crop_202,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,金边灵芝/金边灵芝_01_种子.png,Seed,4800
金边灵芝,20202,1020202,40202,200,128,Crop_202,1,phase,2,发芽,plant/model/v4/Crop_202_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_202_2.png,金边灵芝/金边灵芝_02_发芽.png,2,4800
金边灵芝,20202,1020202,40202,200,128,Crop_202,1,phase,3,芝蕾,plant/model/v4/Crop_202_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_202_3.png,金边灵芝/金边灵芝_03_芝蕾.png,3,4800
金边灵芝,20202,1020202,40202,200,128,Crop_202,1,phase,4,幼芝,plant/model/v4/Crop_202_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_202_4.png,金边灵芝/金边灵芝_04_幼芝.png,4,7200
金边灵芝,20202,1020202,40202,200,128,Crop_202,1,phase,5,初熟,plant/model/v4/Crop_202_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_202_5.png,金边灵芝/金边灵芝_05_初熟.png,5,7200
金边灵芝,20202,1020202,40202,200,128,Crop_202,1,phase,6,成熟,plant/model/v4/Crop_202_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_202_6.png,金边灵芝/金边灵芝_06_成熟.png,6,0
薄荷,20090,1020090,40090,200,130,Crop_90,1,thumb,0,作物图,plant/model/v4/Crop_90_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_90_Seed.png,薄荷/薄荷_00_作物图.png,,
薄荷,20090,1020090,40090,200,130,Crop_90,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,薄荷/薄荷_01_种子.png,Seed,7200
薄荷,20090,1020090,40090,200,130,Crop_90,1,phase,2,发芽,plant/model/v4/Crop_90_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_90_2.png,薄荷/薄荷_02_发芽.png,2,7200
薄荷,20090,1020090,40090,200,130,Crop_90,1,phase,3,小叶子,plant/model/v4/Crop_90_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_90_3.png,薄荷/薄荷_03_小叶子.png,3,7200
薄荷,20090,1020090,40090,200,130,Crop_90,1,phase,4,大叶子,plant/model/v4/Crop_90_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_90_4.png,薄荷/薄荷_04_大叶子.png,4,10800
薄荷,20090,1020090,40090,200,130,Crop_90,1,phase,5,开花,plant/model/v4/Crop_90_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_90_5.png,薄荷/薄荷_05_开花.png,5,10800
薄荷,20090,1020090,40090,200,130,Crop_90,1,phase,6,成熟,plant/model/v4/Crop_90_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_90_6.png,薄荷/薄荷_06_成熟.png,6,0
何首乌,20229,1020229,40229,200,132,Crop_229,1,thumb,0,作物图,plant/model/v4/Crop_229_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_229_Seed.png,何首乌/何首乌_00_作物图.png,,
何首乌,20229,1020229,40229,200,132,Crop_229,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,何首乌/何首乌_01_种子.png,Seed,14400
何首乌,20229,1020229,40229,200,132,Crop_229,1,phase,2,发芽,plant/model/v4/Crop_229_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_229_2.png,何首乌/何首乌_02_发芽.png,2,14400
何首乌,20229,1020229,40229,200,132,Crop_229,1,phase,3,小叶子,plant/model/v4/Crop_229_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_229_3.png,何首乌/何首乌_03_小叶子.png,3,14400
何首乌,20229,1020229,40229,200,132,Crop_229,1,phase,4,大叶子,plant/model/v4/Crop_229_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_229_4.png,何首乌/何首乌_04_大叶子.png,4,21600
何首乌,20229,1020229,40229,200,132,Crop_229,1,phase,5,初熟,plant/model/v4/Crop_229_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_229_5.png,何首乌/何首乌_05_初熟.png,5,21600
何首乌,20229,1020229,40229,200,132,Crop_229,1,phase,6,成熟,plant/model/v4/Crop_229_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_229_6.png,何首乌/何首乌_06_成熟.png,6,0
晚香玉,20174,1020174,40174,200,134,Crop_174,1,thumb,0,作物图,plant/model/v4/Crop_174_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_174_Seed.png,晚香玉/晚香玉_00_作物图.png,,
晚香玉,20174,1020174,40174,200,134,Crop_174,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,晚香玉/晚香玉_01_种子.png,Seed,2400
晚香玉,20174,1020174,40174,200,134,Crop_174,1,phase,2,发芽,plant/model/v4/Crop_174_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_174_2.png,晚香玉/晚香玉_02_发芽.png,2,2400
晚香玉,20174,1020174,40174,200,134,Crop_174,1,phase,3,小叶子,plant/model/v4/Crop_174_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_174_3.png,晚香玉/晚香玉_03_小叶子.png,3,2400
晚香玉,20174,1020174,40174,200,134,Crop_174,1,phase,4,大叶子,plant/model/v4/Crop_174_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_174_4.png,晚香玉/晚香玉_04_大叶子.png,4,3600
